month,pushes,actor,actor_attributes_location
6/1/2013,1,trvrb,"Edinburgh, UK"
6/1/2013,1,rayleyva,"San Gabriel, CA"
6/1/2013,9,Kelloggs,"Freiburg, Germany"
6/1/2013,2,helloIAmPau,Casoria (Na)
6/1/2013,2,denis,"Mountain View, CA"
6/1/2013,2,petere,Pennsylvania
6/1/2013,1,gr3dman,"Wellington, New Zealand"
6/1/2013,2,zimbatm,UK
6/1/2013,5,TheAlphaNerd,"Stanford, California"
6/1/2013,12,ColinHebert,Oxford
6/1/2013,6,mirell,"Austin, TX"
6/1/2013,2,eblot,"France, Provence"
6/1/2013,3,AlekSi,"Russia, Moscow, Zelenograd"
6/1/2013,1,blairc,Chicago
6/1/2013,3,bps,"Pittsburgh, PA, USA"
6/1/2013,1,base10,"Raleigh, NC"
6/1/2013,3,BrianGilbert,"Melbourne, Australia"
6/1/2013,15,dhess,"San Francisco, CA, USA"
6/1/2013,1,trobrock,"Mountain View, CA"
6/1/2013,1,angeldm,Catalonia
6/1/2013,1,MrXXIV,"Stratford, CT"
6/1/2013,2,novabyte,London
6/1/2013,2,piger,Italy
6/1/2013,1,dmarkow,Portland
6/1/2013,6,jairhenrique,São Paulo - Brasil
6/1/2013,1,JonRowe,"Sydney, Australia"
6/1/2013,1,basvodde,Singapore
6/1/2013,6,nebhale,"Southampton, UK"
6/1/2013,1,pypt,"Vilnius, Lithuania"
6/1/2013,1,chadcatlett,"DFW, TX"
6/1/2013,23,clemensg,"Innsbruck, Austria"
6/1/2013,42,sakra,"Linz, Austria"
6/1/2013,2,chrissrogers,"New Orleans, Louisiana"
6/1/2013,70,samueljohn,Germany
6/1/2013,2,davidjrice,"Belfast, Ireland"
6/1/2013,21,felixbuenemann,Germany
6/1/2013,2,derekprior,"Boston, MA"
6/1/2013,2,zargony,"Dortmund, Germany"
6/1/2013,1,jfelchner,"Nashville, TN"
6/1/2013,3,amscotti,Beverly MA
6/1/2013,1,Geogi,"Nantes, France"
6/1/2013,1,singingwolfboy,"Massachusetts, USA"
6/1/2013,1,slraypole1993,"Fort Wayne, IN"
6/1/2013,1,houtanb,"Paris, France"
6/1/2013,1,kylef,"London, England"
6/1/2013,1,brandt,"La Jolla, CA"
6/1/2013,15,telemachus,New York City
6/1/2013,1,marcqualie,"North East, United Kingdom"
6/1/2013,4,FooBarWidget,Earth
6/1/2013,1,knoopx,Barcelona
6/1/2013,8,subszero,India
6/1/2013,1,rudisimo,"Miami, FL"
6/1/2013,2,jordanfbrown,"San Francisco, CA"
6/1/2013,1,gaffneyc,"Holland, MI"
6/1/2013,14,jameskyle,"Palo Alto, CA"
6/1/2013,1,bilke,Leipzig
6/1/2013,2,kevmoo,"Chapel Hill, NC, USA"
6/1/2013,2,sigito,"Kyiv, Ukraine"
6/1/2013,3,nevir,"Seattle, WA"
6/1/2013,74,AsherBond,San Francisco
6/1/2013,4,sjackman,"Vancouver, Canada"
6/1/2013,406,adamv,"Issaquah, WA"
6/1/2013,1,wizonesolutions,Norway
6/1/2013,3,joelmoss,"Manchester, England"
6/1/2013,230,jacknagel,"Fargo, ND"
6/1/2013,2,osmehlik,"Brno, Czech Republic"
6/1/2013,1,liyang,Tokyo
6/1/2013,1,mattprice,"Chattanooga, TN"
6/1/2013,7,docwhat,"Pittsburgh, PA"
6/1/2013,24,deftsp,China
6/1/2013,3,carwin,"Springfield, MO"
6/1/2013,2,jleverenz,"Chicago, IL"
6/1/2013,1,waynegraham,Virginia
6/1/2013,1,gordolio,"Houston, TX"
6/1/2013,1,davidhkc,Vancouver
6/1/2013,1,franklouwers,Gent
6/1/2013,11,CharlieRoot,"Rostov-na-Donu, Russia"
6/1/2013,2,pda,"Melbourne, Australia"
6/1/2013,5,Spaceghost,"Atlanta, Georgia"
6/1/2013,2,jsmpereira,Portugal
6/1/2013,4,darron,"Calgary, Alberta, Canada"
6/1/2013,1,bertjwregeer,::1
6/1/2013,1,nandub,"Marrero, LA"
6/1/2013,1,pvdb,"London, UK"
6/1/2013,2,bric3,France
6/1/2013,1,sjonnet19,"Pittsburgh, PA"
6/1/2013,1,darashi,"Sapporo, Hokkaido, Japan"
6/1/2013,1,drakeguan,Taipei / Taiwan
6/1/2013,4,klausmeyer,"Augsburg, Bayern, Deutschland"
6/1/2013,1,tokuhirom,"Tokyo, Japan"
6/1/2013,48,tareqak,Canada
6/1/2013,6,KB1JWQ,"Los Angeles, CA"
6/1/2013,1,springmeyer,"Winthrop, WA"
6/1/2013,1,sparanoid,China
6/1/2013,2,tlehman,"Portland, OR"
6/1/2013,1,fran6co,"Buenos Aires, Argentina"
6/1/2013,1,edporras,"Brooklyn, NY"
6/1/2013,1,nemith,"Denver, CO"
6/1/2013,2,codescape,"Gummersbach, Germany"
6/1/2013,5,havenwood,"Redondo Beach, California"
6/1/2013,2,chromy,"London, uk"
6/1/2013,1,MatthewCallis,"Seattle, WA"
6/1/2013,26,shanderlam,Hangzhou China
6/1/2013,1,yasuyk,"Osaka, Japan"
6/1/2013,1,havoc-io,"Geneva, Switzerland"
6/1/2013,1,kisp,"Berlin, Germany"
6/1/2013,1,poffe,Stockholm
6/1/2013,1,Midar,Germany
6/1/2013,2,alkant,Berkeley
6/1/2013,1,t-visualappeal,Germany
6/1/2013,51,mikemcquaid,"Edinburgh, Scotland"
6/1/2013,1,shelling,Taiwan
6/1/2013,1,simmel,Stockholm
6/1/2013,2,TheDom,"Vienna, Austria"
6/1/2013,40,mistydemeo,"Winnipeg, MB"
6/1/2013,1,liamstask,"San Francisco, CA"
6/1/2013,5,lovelace,"Durham, NC"
5/1/2013,1,icco,"San Francisco, CA"
5/1/2013,2,cap10morgan,"Denver, CO, USA"
5/1/2013,1,mdevlin72,"Puyallup, WA"
5/1/2013,1,mgriepentrog,"Madison, WI"
5/1/2013,1,remorse,"Boston, MA"
5/1/2013,3,kou,"Tokyo, Japan"
5/1/2013,1,clofresh,"Jersey City, NJ"
5/1/2013,1,gresrun,"Sarasota, FL"
5/1/2013,1,bradtgmurray,"Waterloo, Ontario"
5/1/2013,2,crahan,Belgium
5/1/2013,2,reubenmorais,California
5/1/2013,1,sdorra,"Germany, Hildesheim"
5/1/2013,12,brkcmd,Boston
5/1/2013,227,jacknagel,"Fargo, ND"
5/1/2013,6,TheAlphaNerd,"Stanford, California"
5/1/2013,1,zenoamaro,"Milan, Italy"
5/1/2013,1,llimllib,"Portland, ME"
5/1/2013,1,hans,"Phoenix, AZ"
5/1/2013,2,dplarson,California
5/1/2013,239,adamv,"Issaquah, WA"
5/1/2013,6,adriancole,San Francisco
5/1/2013,2,pberry,"Chico, CA"
5/1/2013,24,sakra,"Linz, Austria"
5/1/2013,17,mikegoodspeed,"Chicago, IL"
5/1/2013,19,deftsp,China
5/1/2013,2,mherb,Germany
5/1/2013,3,Sep102,"Seattle, WA"
5/1/2013,3,ejohnstown,"Seattle, WA"
5/1/2013,4,havenwood,"Redondo Beach, California"
5/1/2013,4,xuhdev,M31
5/1/2013,1,kret,"Warsaw, Poland"
5/1/2013,3,wting,"Austin, TX"
5/1/2013,1,rhardih,Denmark
5/1/2013,2,audreyt,"Taipei, Taiwan"
5/1/2013,2,josevalim,"Kraków, Poland"
5/1/2013,1,lucas-clemente,"Munich, Germany"
5/1/2013,1,max-horvath,"Berlin, Germany"
5/1/2013,1,phatblat,"Denver, CO"
5/1/2013,2,rlespinasse,"Tourcoing, Nord, France"
5/1/2013,1,martinploeger,"Hannover, Germany"
5/1/2013,1,filcab,"San Mateo, CA"
5/1/2013,1,jonikanerva,"Helsinki, Finland"
5/1/2013,2,man8,Cape Town
5/1/2013,3,tobli,Stockholm
5/1/2013,1,ajh17,"San Jose, CA"
5/1/2013,2,int3h,"Berkeley, CA"
5/1/2013,2,avaz,São Paulo
5/1/2013,5,chadcatlett,"DFW, TX"
5/1/2013,1,kevmoo,"Chapel Hill, NC, USA"
5/1/2013,2,amoeba,"Alaska, USA"
5/1/2013,1,chrmoritz,"Dresden, Germany"
5/1/2013,1,gravityrail,New York
5/1/2013,1,D-Roch,Paris
5/1/2013,1,jakobhans,Barcelona
5/1/2013,2,euler0,"Seoul, Korea Republic"
5/1/2013,1,ged,"Portland, OR"
5/1/2013,1,tomy,"Seattle, WA, USA"
5/1/2013,1,hikage,Luxembourg
5/1/2013,1,schmurfy,"Paris, France"
5/1/2013,1,nixpulvis,Boston & Boulder
5/1/2013,1,ian-plosker,London
5/1/2013,1,kisp,"Berlin, Germany"
5/1/2013,1,nrolland,Tokyo
5/1/2013,1,maran,Amsterdam
5/1/2013,2,tokuhirom,"Tokyo, Japan"
5/1/2013,7,stigi,Berlin / Germany
5/1/2013,1,pypt,"Vilnius, Lithuania"
5/1/2013,2,iltempo,Hamburg
5/1/2013,1,miku,Germany
5/1/2013,1,patbaumgartner,Switzerland
5/1/2013,1,silsha,"Mannheim, Germany"
5/1/2013,1,elskwid,"Reno, NV"
5/1/2013,1,cliffrowley,UK
5/1/2013,2,changlan,Beijing
5/1/2013,2,gsong,"SF, CA"
5/1/2013,1,felixbuenemann,Germany
5/1/2013,1,dongli,Beijing
5/1/2013,3,jw2013,"Chapel Hill, NC"
5/1/2013,1,dotnetCarpenter,Sweden
5/1/2013,2,xdissent,"East Nashville, TN"
5/1/2013,1,pborzenkov,"Moscow, Russia"
5/1/2013,5,atnnn,"Montreal, QC"
5/1/2013,1,dhilipsiva,Bangalore
5/1/2013,1,subszero,India
5/1/2013,1,josh,"Chicago, IL"
5/1/2013,24,tareqak,Canada
5/1/2013,3,LnL7,Belgium
5/1/2013,1,frizzy,Slovakia
5/1/2013,1,ssp,Göttingen
5/1/2013,1,rnaveiras,"Madrid, Spain"
5/1/2013,2,avsej,"Minsk, Belarus"
5/1/2013,2,dcoeurjo,France
5/1/2013,2,houshuang,"Toronto, Canada"
5/1/2013,1,BrianGilbert,"Melbourne, Australia"
5/1/2013,4,yida,Philly
5/1/2013,1,romac,"Lausanne, Switzerland"
5/1/2013,10,ColinHebert,Oxford
5/1/2013,9,arkx,"Helsinki, Finland"
5/1/2013,1,jstasiak,"London, United Kingdom"
5/1/2013,3,liangqi,"Oslo, Norway"
5/1/2013,3,andreychizh,"Ukraine, Kiev"
5/1/2013,1,yarko,Chicago
5/1/2013,1,ipwnstuff,"Austin, TX"
5/1/2013,12,jamiesnape,"Carrboro, NC"
5/1/2013,3,tinogomes,São Paulo/SP/Brazil
5/1/2013,1,koggdal,"Stockholm, Sweden"
5/1/2013,2,yyyc514,"Louisville, KY"
5/1/2013,1,wezm,"Melbourne, Australia"
5/1/2013,6,jefffield,"Alexandria, VA"
5/1/2013,2,Smenus,"Nottingham, UK"
5/1/2013,1,rgov,California
5/1/2013,1,milkypostman,"Iowa City, IA"
5/1/2013,2,yasuyk,"Osaka, Japan"
5/1/2013,5,mirell,"Austin, TX"
5/1/2013,5,KB1JWQ,"Los Angeles, CA"
5/1/2013,2,cehoffman,Alabama
5/1/2013,1,sigmaris,"Edinburgh, Scotland"
5/1/2013,1,darashi,"Sapporo, Hokkaido, Japan"
5/1/2013,1,marcqualie,"North East, United Kingdom"
5/1/2013,3,indrajitr,India
5/1/2013,3,lembacon,"Beijing, China"
5/1/2013,5,vhbit,Chisinau
5/1/2013,27,dcunited001,"Roanoke, VA"
5/1/2013,2,epatel,"Stockholm, Sweden"
5/1/2013,2,petere,Pennsylvania
5/1/2013,26,shanderlam,Hangzhou China
5/1/2013,7,wrightt,"Cambridge, MA"
5/1/2013,1,chrisledet,"Marlton, NJ"
5/1/2013,3,jairhenrique,São Paulo - Brasil
5/1/2013,2,tlehman,"Portland, OR"
5/1/2013,2,jklaiho,Finland
5/1/2013,5,scicalculator,"Tokyo, Japan"
5/1/2013,3,vanm,"San Francisco, CA"
5/1/2013,22,shantanusharma,New York
5/1/2013,1,melsman,"Copenhagen, Denmark"
5/1/2013,4,jaimeMF,Spain
5/1/2013,3,egonSchiele,"San Francisco, CA"
5/1/2013,2,abardagjy,Cambridge MA
5/1/2013,1,mattclements,Milton Keynes
5/1/2013,1,alexbarton,"Freiburg, Germany"
5/1/2013,3,Moisan,"Québec, QC, Canada"
5/1/2013,1,nemith,"Denver, CO"
5/1/2013,6,stefanschmidt,"Berlin, Germany"
5/1/2013,3,dustinkirkland,"Austin, TX, USA"
5/1/2013,1,pborreli,Oujda
5/1/2013,2,mindriot101,Coventry
5/1/2013,8,shazron,"San Francisco, California"
5/1/2013,1,mojotalantikite,"Brooklyn, NY"
5/1/2013,2,SnippyHolloW,Paris
5/1/2013,1,kvs,Denmark
5/1/2013,1,kfix,"Phoenix, AZ"
5/1/2013,1,dmnd,San Francisco Bay Area
5/1/2013,2,nwojcik,"Lille, France"
5/1/2013,3,thoferon,London
5/1/2013,5,anarchivist,"Brooklyn, NY"
5/1/2013,3,3van,"Raleigh, NC"
5/1/2013,4,kevinxucs,"West Lafayette, IN"
5/1/2013,1,eblot,"France, Provence"
5/1/2013,1,asenci,"Curitiba, PR - Brazil"
5/1/2013,1,pteichman,"Boston, MA"
5/1/2013,1,orefalo,"Miami, FL"
5/1/2013,1,csparker247,"Lexington, KY"
5/1/2013,1,bolknote,"Russia, Kazan"
5/1/2013,1,danslo,Netherlands
5/1/2013,1,n0ts,"Tokyo, Japan"
5/1/2013,1,geoffgarside,"Manchester, England"
5/1/2013,1,boztek,"Sydney, Australia"
5/1/2013,1,huebs,"Burbank, CA"
5/1/2013,2,Sharpie,"Portland, Oregon"
5/1/2013,10,dhess,"San Francisco, CA, USA"
5/1/2013,4,mbrictson,San Francisco
5/1/2013,7,pingles,London
5/1/2013,1,ealden,"Manila, Philippines"
5/1/2013,1,danielfm,Rio de Janeiro - RJ - Brasil
5/1/2013,1,colindean,"Pittsburgh, PA, USA"
5/1/2013,3,davidhkc,Vancouver
5/1/2013,1,edrex,"Portland, OR"
5/1/2013,5,neshmi,"San Diego, CA"
5/1/2013,50,mikemcquaid,"Broughty Ferry, Scotland"
5/1/2013,2,lunaryorn,Munich
5/1/2013,1,rayleyva,"San Gabriel, CA"
5/1/2013,1,ened,"Taipei, Taiwan"
5/1/2013,4,tt,Denmark
5/1/2013,1,micrypt,"London, United Kingdom"
5/1/2013,4,bryanl,"Baltimore, MD"
5/1/2013,1,gfontenot,"Boston, MA"
5/1/2013,2,slyphon,New York
5/1/2013,2,dch,"Vienna, Austria"
5/1/2013,2,davvid,Los Angeles
5/1/2013,4,fceller,Cologne
5/1/2013,2,NelsonMinar,"San Francisco, CA, USA"
5/1/2013,2,alex,San Francisco
5/1/2013,14,samueljohn,Germany
5/1/2013,2,pigoz,"Milano, Italy"
5/1/2013,3,yriveiro,Portugal
5/1/2013,1,abernier,Paris
5/1/2013,2,dholm,Sweden
5/1/2013,1,pivotal-casebook,"New York, NY"
5/1/2013,1,jgeiger,"Milwaukee, WI"
5/1/2013,2,zargony,"Dortmund, Germany"
5/1/2013,5,enderson,"Maceió, AL, Brazil"
5/1/2013,3,lpetre,"London, UK"
5/1/2013,1,alexmbird,London
5/1/2013,2,douglascamata,Venda Nova do Imigrante/ES - Campos dos Goytacazes/RJ
5/1/2013,3,futoase,Japan
5/1/2013,1,jshank,Colorado
5/1/2013,4,nkvoll,"Trondheim, Norway"
5/1/2013,1,Marzelpan,"Fröndenberg, Germany"
5/1/2013,2,TimothyKlim,"Russia, Moscow"
5/1/2013,11,klobucar,"San Francisco, CA"
5/1/2013,1,pedrovanzella,Porto Alegre
5/1/2013,1,backerman,"Washington, USA"
5/1/2013,1,chrishas35,"Tulsa, Okla."
5/1/2013,1,brandt,"La Jolla, CA"
5/1/2013,1,kanwei,"Atlanta, GA"
5/1/2013,2,qinix,China
5/1/2013,57,AsherBond,San Francisco
5/1/2013,1,fmorgner,Switzerland
5/1/2013,1,ceykooo,NYC
5/1/2013,4,hoop33,"Jacksonville, FL"
5/1/2013,2,sferik,"San Francisco, CA"
5/1/2013,1,damienflament,France
5/1/2013,1,houtanb,"Paris, France"
5/1/2013,1,gareth,"Guildford, UK"
5/1/2013,2,FooBarWidget,Earth
5/1/2013,1,jaysonsantos,"São Paulo, Brasil"
5/1/2013,1,FiloSottile,"Tortona (AL), Italy"
5/1/2013,1,jh86,"Los Angeles, CA"
5/1/2013,1,benswift,Canberra
5/1/2013,3,michaelhood,"San Francisco, CA"
5/1/2013,10,amscotti,Beverly MA
5/1/2013,1,andreafrancia,Milano
5/1/2013,2,fsouza,"Rio de Janeiro, Brazil"
5/1/2013,1,Kentzo,Russia
5/1/2013,1,raldred,"Manchester, England"
5/1/2013,2,rickenharp,"Wuppertal, Germany"
5/1/2013,1,edporras,"Brooklyn, NY"
5/1/2013,1,JaredSartin,"Grand Rapids, MI"
5/1/2013,1,benthompson,"San Francisco, CA"
5/1/2013,1,GitHubGeek,"Sydney, Australia"
5/1/2013,2,jjeising,Germany
5/1/2013,4,clarkema,"Hull, England"
5/1/2013,1,AlekSi,"Russia, Moscow, Zelenograd"
5/1/2013,1,kwilczynski,"London, United Kingdom"
5/1/2013,2,springmeyer,"Winthrop, WA"
5/1/2013,2,randomblast,"Salford, UK"
5/1/2013,2,nZac,"Grand Forks, ND"
5/1/2013,1,frozzare,"Stockholm, Sweden"
5/1/2013,29,mistydemeo,"Winnipeg, MB"
5/1/2013,1,augmentedfourth,Southern California
5/1/2013,8,garrettoreilly,NY
4/1/2013,1,xuhdev,M31
4/1/2013,1,tgray,"Painesville, OH"
4/1/2013,1,pencil,"Wetzikon ZH, Switzerland"
4/1/2013,4,marceloemanoel,Brasil
4/1/2013,1,SteelPangolin,"San Francisco, CA"
4/1/2013,2,thejefflarson,Brooklyn! NY
4/1/2013,2,asparagui,Missouri
4/1/2013,1,ssp,Göttingen
4/1/2013,1,hulbert,"Los Angeles, CA"
4/1/2013,1,sakaru,UK
4/1/2013,24,mikemcquaid,"Broughty Ferry, Scotland"
4/1/2013,11,mikegoodspeed,"Chicago, IL"
4/1/2013,1,lewinski,"Minneapolis, MN"
4/1/2013,1,jcbledsoe,The wasteland that is Kansas (TM)
4/1/2013,2,antbryan,"Pompano Beach, Florida"
4/1/2013,1,gregglind,"Minneapolis, MN, USA"
4/1/2013,2,bertjwregeer,::1
4/1/2013,2,abhishiv,"Milan, Italy"
4/1/2013,1,atnnn,"Montreal, QC"
4/1/2013,1,jaedon,"Korea, Republic of"
4/1/2013,1,creaktive,São Paulo - Brazil
4/1/2013,1,amcp,"Pasadena, CA, USA"
4/1/2013,3,pigoz,"Milano, Italy"
4/1/2013,1,petervanderdoes,"NJ, USA"
4/1/2013,4,int3,"Amherst, MA, USA"
4/1/2013,1,michaelmior,"Toronto, Ontario, Canada"
4/1/2013,1,bluemont,"Washington, DC"
4/1/2013,2,nedos,Berlin
4/1/2013,144,adamv,"Issaquah, WA"
4/1/2013,1,rbrooks,"Mount Laurel, NJ"
4/1/2013,3,pberry,"Chico, CA"
4/1/2013,322,jacknagel,"Fargo, ND"
4/1/2013,1,rays,"Oakville, Ontario, Canada"
4/1/2013,4,urdh,"Göteborg, Sweden"
4/1/2013,1,sethhillbrand,"New York, NY"
4/1/2013,2,reddyonrails,ca
4/1/2013,2,christophersu,"Shanghai, China"
4/1/2013,2,demosdemon,"Lafayette, LA"
4/1/2013,1,Sharpie,"Portland, Oregon"
4/1/2013,2,cdolan,Connecticut
4/1/2013,1,adriancole,San Francisco
4/1/2013,1,kyledrake,"Portland, Oregon, USA"
4/1/2013,8,shantanusharma,New York
4/1/2013,2,telemachus,New York City
4/1/2013,18,mistydemeo,"Winnipeg, MB"
4/1/2013,1,koraktor,Germany
4/1/2013,7,subszero,India
4/1/2013,7,dhess,"San Francisco, CA, USA"
4/1/2013,1,lucas-clemente,"Munich, Germany"
4/1/2013,1,mybuddymichael,California
4/1/2013,1,teriiehina,Paris
4/1/2013,4,tobli,Stockholm
4/1/2013,7,colindean,"Pittsburgh, PA, USA"
4/1/2013,2,lpetre,"London, UK"
4/1/2013,3,eddiemoya,"Chicago, IL"
4/1/2013,5,seryl,"San Francisco, CA"
4/1/2013,1,danieletorelli,Italy
4/1/2013,1,petere,Pennsylvania
4/1/2013,1,pekkanikander,Helsinki
4/1/2013,3,chrisk,"San Francisco, CA"
4/1/2013,3,rkuzmin,Moscow
4/1/2013,1,ziz,"Denver, CO"
4/1/2013,1,tuler,Rio de Janeiro
4/1/2013,1,seebi,Leipzig
4/1/2013,1,mbarriault,"St. John's, NL"
4/1/2013,1,thoughtpolice,"Austin, TX"
4/1/2013,1,nnutter,"Troy, IL"
4/1/2013,2,c0der78,"vancouver, bc"
4/1/2013,1,le0pard,Ukraine
4/1/2013,2,aktowns,Australia
4/1/2013,2,emptyflask,"Austin, TX"
4/1/2013,3,jonen,"Athens, GA, USA"
4/1/2013,1,tehprofessor,The Moon
4/1/2013,1,cadejscroggins,"Parkdale, OR"
4/1/2013,1,BenjaminDigeon,France
4/1/2013,1,ivar,Vancouver
4/1/2013,2,dotnetCarpenter,Sweden
4/1/2013,1,amoeba,"Alaska, USA"
4/1/2013,2,knoepfle,"Stanford, CA"
4/1/2013,5,bjeanes,"Chicago, IL"
4/1/2013,27,shanderlam,Hangzhou China
4/1/2013,4,poffe,Stockholm
4/1/2013,1,kung-fu-tzu,"Odessa, Ukrain"
4/1/2013,1,josevalim,"Kraków, Poland"
4/1/2013,7,Frizlab,"Orsay, France"
4/1/2013,6,yida,Philly
4/1/2013,4,cehoffman,Alabama
4/1/2013,1,erbmicha,"Portland, OR"
4/1/2013,1,krug,"Stevens Point, WI"
4/1/2013,3,edporras,"Brooklyn, NY"
4/1/2013,3,kaecyra,"Montreal, Canada"
4/1/2013,1,minoru-osawa,"Sendai, Miyagi, JAPAN"
4/1/2013,1,FlorianO,Cologne
4/1/2013,9,jiangxin,"Beijing, China"
4/1/2013,1,rhardih,Denmark
4/1/2013,4,clayrichardson,"Palo Alto, CA"
4/1/2013,1,brkcmd,Boston
4/1/2013,2,dshean,"Seattle, WA"
4/1/2013,5,jaimeMF,Spain
4/1/2013,1,jedisct1,"San Francisco, CA."
4/1/2013,1,wlangstroth,"Toronto, ON"
4/1/2013,3,ericduran,"New York, NY"
4/1/2013,2,sos4nt,"Bremen, Germany"
4/1/2013,4,cthielen,"Sacramento, California"
4/1/2013,3,somekool,"Quebec city, Canada"
4/1/2013,2,martinploeger,"Hannover, Germany"
4/1/2013,3,vincentbernat,Paris
4/1/2013,3,docwhat,"Pittsburgh, PA"
4/1/2013,2,SaberUK,"England, United Kingdom"
4/1/2013,1,lvivski,Ukraine
4/1/2013,1,lra,"New York, NY"
4/1/2013,1,aradabaugh,Salt Lake City
4/1/2013,25,tareqak,Canada
4/1/2013,1,dsturnbull,Sydney
4/1/2013,1,deiga,"Helsinki, Finland"
4/1/2013,2,rlespinasse,"Tourcoing, Nord, France"
4/1/2013,1,scicalculator,"Tokyo, Japan"
4/1/2013,29,sakra,"Linz, Austria"
4/1/2013,1,sevos,"Berlin, Germany"
4/1/2013,1,steveklabnik,"Santa Monica, CA"
4/1/2013,1,tomyun,"Seoul, Korea"
4/1/2013,1,hoop33,"Jacksonville, FL"
4/1/2013,1,sillage,"Paris, France"
4/1/2013,1,dougalsutherland,"Pittsburgh, PA"
4/1/2013,1,shazron,"San Francisco, California"
4/1/2013,1,miku,Germany
4/1/2013,1,mkelley33,"Wake Forest, NC"
4/1/2013,2,robsonpeixoto,"Salvador, Bahia, Brasil"
4/1/2013,5,dch,"Vienna, Austria"
4/1/2013,3,jwilkins,"San Francisco, CA"
4/1/2013,1,kevinSuttle,"Cincinnati, OH"
4/1/2013,1,remiprev,"Quebec City, Canada"
4/1/2013,2,killthekitten,"Moscow, Russia"
4/1/2013,1,cypher,Austria
4/1/2013,2,crishoj,Denmark
4/1/2013,3,int3h,"Berkeley, CA"
4/1/2013,1,GWStuartClift,Newark-on-Trent
4/1/2013,1,nesv,"Ontario, Canada"
4/1/2013,3,digitalpardoe,"London, UK"
4/1/2013,7,albertz,"Aachen, Germany"
4/1/2013,1,breadtk,Cascadia
4/1/2013,1,kou,"Tokyo, Japan"
4/1/2013,3,samueljohn,Germany
4/1/2013,1,ibtaylor,"Gainesville, FL"
4/1/2013,2,usualoma,Japan
4/1/2013,2,dholm,Sweden
4/1/2013,4,zenlambda,"London, UK"
4/1/2013,1,gtd,"London, UK"
4/1/2013,1,paxswill,"Washington, DC, USA"
4/1/2013,1,sroberts,"Hershey, PA"
4/1/2013,8,amscotti,Beverly MA
4/1/2013,3,milkypostman,"Iowa City, IA"
4/1/2013,2,Dinduks,"Paris, France"
4/1/2013,10,deftsp,China
4/1/2013,1,hobu,"Iowa City, IA"
4/1/2013,3,brandt,"La Jolla, CA"
4/1/2013,2,lee-dohm,"Kirkland, WA"
4/1/2013,1,ealden,"Manila, Philippines"
4/1/2013,9,mathiasbynens,Belgium
4/1/2013,1,bwbuchanan,"Portland, Oregon / SF Bay Area"
4/1/2013,1,thetamind,"Winnipeg, MB, Canada"
4/1/2013,1,SnippyHolloW,Paris
4/1/2013,2,cliffrowley,UK
4/1/2013,2,sje30,Cambridge
4/1/2013,1,clatour,Anywhere
4/1/2013,1,ento,Tokyo
4/1/2013,1,junkblocker,"Palo Alto, CA, USA"
4/1/2013,1,darashi,"Sapporo, Hokkaido, Japan"
4/1/2013,6,tlehman,"Portland, OR"
4/1/2013,2,pda,"Melbourne, Australia"
4/1/2013,1,slyphon,New York
4/1/2013,1,rtwomey,"Woburn, MA"
4/1/2013,10,fceller,Cologne
4/1/2013,3,KB1JWQ,"Los Angeles, CA"
4/1/2013,3,jmandzik,"Herndon, VA"
4/1/2013,2,resmo,"Recherswil, Switzerland"
4/1/2013,3,chrmoritz,"Dresden, Germany"
4/1/2013,1,ntamas,"Staines, UK"
4/1/2013,1,jjeising,Germany
4/1/2013,1,AnisB,"Lyon, France"
4/1/2013,3,kjaleshire,"Anchorage, AK"
4/1/2013,1,odoku,Japan
4/1/2013,1,tsaeger,"Austin, TX"
4/1/2013,3,avsej,"Minsk, Belarus"
4/1/2013,2,jarrettmeyer,"Indianapolis, IN"
4/1/2013,1,jeremangnr,Uruguay
4/1/2013,5,dmnd,San Francisco Bay Area
4/1/2013,2,duckki,"Boston, MA, USA"
4/1/2013,1,johngrimes,"Brisbane, Australia"
4/1/2013,3,sepeth,"Istanbul, Turkey"
4/1/2013,1,sdorra,"Germany, Hildesheim"
4/1/2013,1,wfriedl,"Chicago, IL"
4/1/2013,3,niceview,"Seoul, Korea"
4/1/2013,1,helloIAmPau,Casoria (Na)
4/1/2013,1,mikaelq,Minnesota
4/1/2013,2,sferik,"San Francisco, CA"
4/1/2013,4,klobucar,"San Francisco, CA"
4/1/2013,1,yasuyk,"Osaka, Japan"
4/1/2013,1,SirVer,Germany
4/1/2013,1,tonyg,"Cambridge, MA"
4/1/2013,2,dduvnjak,Sarajevo
4/1/2013,1,lyda,"Dublin, Ireland"
4/1/2013,1,nandub,"Marrero, LA"
4/1/2013,2,iHiD,"Birmingham, England"
4/1/2013,1,markhibberd,"brisbane, australia"
4/1/2013,1,mirell,"Austin, TX"
4/1/2013,7,lmjabreu,"Brighton, UK"
4/1/2013,2,gsong,"SF, CA"
4/1/2013,4,funkaoshi,Toronto
4/1/2013,2,nemith,"Denver, CO"
4/1/2013,1,ekarulf,"Seattle, WA"
4/1/2013,2,TheAlphaNerd,"Stanford, California"
4/1/2013,1,sebi,Switzerland
4/1/2013,2,IAmFledge,London
4/1/2013,5,houtanb,"Paris, France"
4/1/2013,1,dustinkirkland,"Austin, TX, USA"
4/1/2013,2,rcarmo,"Lisbon, Portugal"
4/1/2013,1,gianpaj,"Dublin, Ireland"
4/1/2013,1,waynegraham,Virginia
4/1/2013,2,kylefritz,"Baltimore, MD"
4/1/2013,2,aconchillo,"Los Angeles, CA"
