month,pushes,actor,actor_attributes_location,lat,lng
7/1/2012,12,danielchatfield,Great Britain,54.7023545,-3.2765753
7/1/2012,2,mikaelkaron,Shanghai,31.2253441,121.4888922
7/1/2012,4,elijahmanor,"Nashville, TN",36.1622257,-86.7743419
7/1/2012,16,rwldrn,"Boston, MA",42.3604823,-71.0595678
7/1/2012,2,ChadKillingsworth,United States,39.7837304,-100.4458825
7/1/2012,2,jaubourg,Europe,51.0000003,9.9999997
7/1/2012,4,Craigy-,"Tula, Russia",54.1938261,37.6158717
7/1/2012,26,gnarf37,"Rockford, IL",42.2713945,-89.093966
7/1/2012,4,mathiasbynens,Belgium,50.6407351,4.66696
7/1/2012,16,kayahr,"Germany, Bonn",50.7358511,7.1006599
7/1/2012,4,viatropos,San Francisco,37.7789601,-122.419199
7/1/2012,2,lucassimon,Belo Horizonte/ Mg,-19.9227318,-43.9450948
7/1/2012,4,mgreter,Zürich,47.3685586,8.5404434
7/1/2012,2,NikGovorov,"Australia, Gold Coast",-28.0023731,153.4145987
7/1/2012,2,scottgonzalez,"Raleigh, NC",35.7804015,-78.6390779
7/1/2012,2,rtgibbons,"Boulder, CO",40.0149856,-105.2705456
6/1/2012,10,Krinkle,The Netherlands,25.22453785,55.16235379
6/1/2012,13,dantipa,Switzerland,46.7985624,8.2319736
6/1/2012,6,rewish,Osaka.Japan,34.6852955,135.5145684
6/1/2012,3,uhtred,Brazil,-8.4666145,-51.3333976
6/1/2012,11,gnarf37,"Rockford, IL",42.2713945,-89.093966
6/1/2012,3,runejuhl,"Copenhagen, Denmark",55.6867243,12.5700724
6/1/2012,12,jaubourg,Europe,51.0000003,9.9999997
6/1/2012,3,gafelectro,mexico distrito federal,19.4325301,-99.1332102
6/1/2012,3,shopclubes,Brazil,-8.4666145,-51.3333976
6/1/2012,18,jefferyto,Hong Kong,22.2793278,114.1628131
6/1/2012,13,jzaefferer,"Cologne, Germany",50.9374863,6.9580232
6/1/2012,2,lengarvey,"Sydney, Australia",-33.8548157,151.2164539
6/1/2012,3,kborchers,"Naperville, IL",41.7729107,-88.147867
6/1/2012,4,alvincrespo,"Boston, MA",42.3604823,-71.0595678
6/1/2012,78,dmethvin,"Columbia, MD",39.2151996,-76.8546725
6/1/2012,2,aaronj1335,"Austin, Texas",30.2711286,-97.7436995
6/1/2012,13,mikaelkaron,Shanghai,31.2253441,121.4888922
6/1/2012,5,scottgonzalez,"Raleigh, NC",35.7804015,-78.6390779
6/1/2012,108,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
6/1/2012,114,rwldrn,"Boston, MA",42.3604823,-71.0595678
6/1/2012,9,thegrandpoobah,Toronto,43.6529206,-79.3849008
5/1/2012,99,dmethvin,"Columbia, MD",39.2151996,-76.8546725
5/1/2012,6,treyhunner,"San Diego, CA",32.7469869,-117.21177
5/1/2012,3,Radagaisus,Tel Aviv,32.0804808,34.7805274
5/1/2012,21,Krinkle,The Netherlands,25.22453785,55.16235379
5/1/2012,12,jzaefferer,"Cologne, Germany",50.9374863,6.9580232
5/1/2012,3,mariotristan,"Monterrey, Mexico",25.6764922,-100.3060829
5/1/2012,3,ljharb,"Burlingame, CA",37.58788275,-122.3627417
5/1/2012,9,MoonScript,Minneapolis,44.9772995,-93.2654692
5/1/2012,3,ScottRadcliff,Perrysburg Ohio,41.556996,-83.627157
5/1/2012,15,EnosFeedler,San Francisco,37.7789601,-122.419199
5/1/2012,48,rwldrn,"Boston, MA",42.3604823,-71.0595678
5/1/2012,6,hoorayimhelping,"New York, NY",40.7305991,-73.9865812
5/1/2012,6,michalbe,"Warsaw, Poland, Central Europe",,
5/1/2012,3,visionmedia,"Victoria, BC, Canada",48.4283327,-123.3649269
5/1/2012,3,cowboy,"Boston, MA",42.3604823,-71.0595678
5/1/2012,9,scottgonzalez,"Raleigh, NC",35.7804015,-78.6390779
5/1/2012,3,sindresorhus,Norway,65.8481486,13.4765575
5/1/2012,6,terrancebryant,Denver,39.7391536,-104.9847034
5/1/2012,117,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
5/1/2012,12,mikaelkaron,Shanghai,31.2253441,121.4888922
5/1/2012,30,jaubourg,Europe,51.0000003,9.9999997
5/1/2012,3,bountin,"Vienna, Austria",48.2083537,16.3725042
5/1/2012,33,gnarf37,"Rockford, IL",42.2713945,-89.093966
5/1/2012,3,najamkhn,Dubai,25.2683521,55.2961962
5/1/2012,15,farmdawgnation,"Atlanta, GA",33.7490987,-84.3901849
5/1/2012,3,pplaquette,"Montpellier, France",43.6112422,3.8767337
4/1/2012,3,redaemn,"Trieste, Italy",45.6300555,13.7879014
4/1/2012,111,gnarf37,"Rockford, IL",42.2713945,-89.093966
4/1/2012,45,rwldrn,"Boston, MA",42.3604823,-71.0595678
4/1/2012,6,wycats,San Francisco,37.7789601,-122.419199
4/1/2012,3,shahyar,"Toronto, Canada",43.6529206,-79.3849008
4/1/2012,3,imsky,Indianapolis,39.7683795,-86.1580447
4/1/2012,3,flowersinthesand,South Korea,35.3985008,127.937111
4/1/2012,3,mikaelkaron,Shanghai,31.2253441,121.4888922
4/1/2012,36,jaubourg,Europe,51.0000003,9.9999997
4/1/2012,18,oleg-kipling,St.Petesburg,57.6602327,24.5026839
4/1/2012,9,bertrandcedric,Paris,48.8565056,2.3521334
4/1/2012,3,applezqp,Hangzhou Zhejiang China,30.2665643,120.149335
4/1/2012,6,datag,Germany,51.0834196,10.4234469
4/1/2012,3,jbt,"London, UK",51.5072759,-0.1276597
4/1/2012,3,jsonrms,"Valencia, Spain",39.33419675,-0.7969584881
4/1/2012,3,pixelpony,"New York, NY",40.7305991,-73.9865812
4/1/2012,3,subzey,"Rostov-on-Don, Russia",47.2248606,39.7022857
4/1/2012,3,kgn,"Irvine, CA",33.6862707,-117.8258199
4/1/2012,9,rewish,Osaka.Japan,34.6852955,135.5145684
4/1/2012,78,dmethvin,"Columbia, MD",39.2151996,-76.8546725
4/1/2012,51,ChadKillingsworth,United States,39.7837304,-100.4458825
4/1/2012,3,Krinkle,The Netherlands,25.22453785,55.16235379
3/1/2012,9,bertrandcedric,Paris,48.8565056,2.3521334
3/1/2012,21,rwldrn,"Boston, MA",42.3604823,-71.0595678
3/1/2012,36,dmethvin,"Columbia, MD",39.2151996,-76.8546725
3/1/2012,6,ao5357,"Canton, MI",23.1229013,113.2529963
3/1/2012,3,frietz,PH,12.7503486,122.7312101
3/1/2012,3,BigBlueHat,"Upstate South Carolina, USA",35.0897718,-81.63471165
3/1/2012,6,Stasonix,Odessa,46.4713468,30.7296333
3/1/2012,3,bcurren,"San Jose, CA",37.3438502,-121.8831349
3/1/2012,9,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
3/1/2012,3,rhowlett,"Boulder, CO",40.0149856,-105.2705456
3/1/2012,3,sindresorhus,Norway,65.8481486,13.4765575
