month,pushes,actor,actor_attributes_location,lat,lng
11/1/2012,1,jessetane,New York,40.7305991,-73.9865812
11/1/2012,3,vladimirfedorov,"Tyumen, Russia",57.1369473,65.5819746
11/1/2012,2,huckphin,"Mountain View, CA",37.3855745,-122.08205
11/1/2012,2,phillipbroberts,"Fairborn, OH",39.8066035,-84.01005794
11/1/2012,1,Jimbly,"San Jose, CA",37.3438502,-121.8831349
11/1/2012,1,darashi,"Sapporo, Hokkaido, Japan",43.0620475,141.35446
11/1/2012,1,fat-crocodile,Russia,64.6863136,97.7453061
11/1/2012,2,davidmurdoch,Florida,27.7567667,-81.4639835
11/1/2012,1,adammw,"Melbourne, Australia",-37.8142176,144.9631608
11/1/2012,1,phelipemaia,Brazil,-8.4666145,-51.3333976
11/1/2012,4,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
11/1/2012,1,jeffbski,"St. Louis, MO (USA)",38.6272733,-90.1978889
11/1/2012,28,isaacs,Oakland CA,37.8043808,-122.2708166
11/1/2012,9,trevnorris,California,36.7014631,-118.7559974
11/1/2012,1,boopathi,Mumbai,18.9523804,72.8327112
11/1/2012,4,rogerwang,"Shanghai, China",31.2253441,121.4888922
11/1/2012,1,damianb,"Illinois, United States",40.0796319,-89.4339809
11/1/2012,1,newghost,Shanghai,31.2253441,121.4888922
11/1/2012,11,piscisaureus,Amsterdam,52.3710088,4.9001115
11/1/2012,41,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
11/1/2012,1,smfreegard,UK,54.7023545,-3.2765753
11/1/2012,1,marcelaraujo,Florianópolis/Santa Catarina,-27.5973002,-48.5496098
11/1/2012,3,outsideris,"Seoul, South Korea",37.5710824,126.9953036
11/1/2012,2,shigeki,"Tokyo, Japan",35.69004135,139.5103951
11/1/2012,3,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
11/1/2012,2,langpavel,"Rychnov nad Kněžnou, Czech Republic",50.1631069,16.274837
11/1/2012,6,AlainGauthier,Montreal,45.5224507,-73.5912827
11/1/2012,1,ronkorving,Tokyo,35.69004135,139.5103951
11/1/2012,1,NodePing,"Phoenix, AZ",33.4483772,-112.0740374
11/1/2012,1,renorzr,Shanghai,31.2253441,121.4888922
11/1/2012,2,muriithi,"Nairobi, Kenya",-1.2832533,36.8172449
11/1/2012,1,sadjow,"Natal RN, Brazil",-5.805398,-35.2080905
11/1/2012,3,koichik,Japan,36.5748441,139.2394179
11/1/2012,1,mbarinov,"Saint-Petersburg, Russia",59.9393657,30.3153628
10/1/2012,5,apaprocki,"New York, NY",40.7305991,-73.9865812
10/1/2012,5,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
10/1/2012,1,outsideris,"Seoul, South Korea",37.5710824,126.9953036
10/1/2012,2,marcelaraujo,Florianópolis/Santa Catarina,-27.5973002,-48.5496098
10/1/2012,1,iapain,Germany/Poland,51.5419629,16.4477431
10/1/2012,1,philips,"San Francisco, CA",37.7789601,-122.419199
10/1/2012,1,polotek,"San Francisco, CA",37.7789601,-122.419199
10/1/2012,2,novemberborn,"London, UK",51.5072759,-0.1276597
10/1/2012,2,olalonde,"Shenzhen, China & Montreal, Canada",22.5462321,114.0570068
10/1/2012,1,mgirouard,"Winter Park, FL",28.600154,-81.34275672
10/1/2012,1,TrystanLea,"Snowdonia, North Wales",53.1191294,-4.1258163
